id,customer_id,gender,is_senior_citizen,partner,dependents,phone_service,internet_service,contract_int,payment_type,monthly_charges,total_charges,churn,tenure_month,has_churned,has_phone,has_internet,has_internet_and_phone,partner_dependents,start_day,phone_type,internet_type,contract_type
158,0258-NOKBL,Male,0,No,No,1,2,0,Electronic check,90.4,268.45,No,3.0,False,True,True,True,0,2020-12-03,One Line,Fiber Optic,Month-to-Month
159,0259-GBZSH,Male,0,No,No,2,2,0,Electronic check,85.65,181.5,Yes,2.1,True,True,True,True,0,2020-12-03,Two or More Lines,Fiber Optic,Month-to-Month
160,0260-ZDLGK,Female,0,No,Yes,1,1,0,Mailed check,72.9,651.4,Yes,8.9,True,True,True,True,2,2020-06-03,One Line,DSL,Month-to-Month
161,0263-FJTQO,Male,0,Yes,Yes,2,1,2,Credit card (automatic),70.5,3486.65,No,49.5,False,True,True,True,3,2017-01-03,Two or More Lines,DSL,2 Year
162,0264-CNITK,Female,0,Yes,Yes,1,0,2,Bank transfer (automatic),20.1,1389.6,No,69.1,False,True,False,False,3,2015-05-03,One Line,No Internet Service,2 Year
163,0265-EDXBD,Male,1,Yes,No,2,2,0,Electronic check,74.9,2303.35,Yes,30.8,True,True,True,True,1,2018-08-03,Two or More Lines,Fiber Optic,Month-to-Month
164,0265-PSUAE,Female,0,Yes,Yes,1,2,0,Bank transfer (automatic),100.7,1522.7,No,15.1,False,True,True,True,3,2019-11-03,One Line,Fiber Optic,Month-to-Month
165,0266-CLZKZ,Female,0,Yes,Yes,2,2,2,Bank transfer (automatic),105.65,6717.9,No,63.6,False,True,True,True,3,2015-11-03,Two or More Lines,Fiber Optic,2 Year
166,0266-GMEAO,Male,0,Yes,Yes,2,2,2,Credit card (automatic),114.3,8058.55,No,70.5,False,True,True,True,3,2015-04-03,Two or More Lines,Fiber Optic,2 Year
167,0268-QKIWO,Female,0,No,No,1,0,0,Electronic check,19.75,58.85,Yes,3.0,True,True,False,False,0,2020-12-03,One Line,No Internet Service,Month-to-Month
168,0269-XFESX,Male,0,Yes,Yes,2,0,1,Mailed check,24.35,538.5,No,22.1,False,True,False,False,3,2019-04-03,Two or More Lines,No Internet Service,1 Year
169,0270-THENM,Male,0,Yes,Yes,2,1,2,Bank transfer (automatic),69.85,5102.35,No,73.0,False,True,True,True,3,2015-01-03,Two or More Lines,DSL,2 Year
170,0274-JKUJR,Male,0,Yes,Yes,0,1,0,Mailed check,58.85,465.7,No,7.9,False,False,True,False,3,2020-07-03,No Phone Service,DSL,Month-to-Month
171,0277-BKSQP,Male,0,Yes,Yes,1,1,0,Electronic check,54.4,475.1,No,8.7,False,True,True,True,3,2020-06-03,One Line,DSL,Month-to-Month
172,0277-ORXQS,Male,0,Yes,Yes,0,1,2,Bank transfer (automatic),50.55,3364.55,No,66.6,False,False,True,False,3,2015-08-03,No Phone Service,DSL,2 Year
173,0278-YXOOG,Male,0,No,No,1,0,0,Mailed check,21.05,113.85,Yes,5.4,True,True,False,False,0,2020-09-03,One Line,No Internet Service,Month-to-Month
174,0280-XJGEX,Male,0,No,No,2,2,0,Bank transfer (automatic),103.7,5036.3,Yes,48.6,True,True,True,True,0,2017-02-03,Two or More Lines,Fiber Optic,Month-to-Month
175,0281-CNTZX,Male,0,Yes,No,1,0,2,Bank transfer (automatic),19.95,1234.8,No,61.9,False,True,False,False,1,2016-01-03,One Line,No Internet Service,2 Year
176,0282-NVSJS,Female,1,Yes,Yes,0,1,0,Mailed check,29.3,355.9,No,12.1,False,False,True,False,3,2020-02-03,No Phone Service,DSL,Month-to-Month
177,0285-INHLN,Male,0,Yes,Yes,1,1,0,Credit card (automatic),54.75,1510.3,No,27.6,False,True,True,True,3,2018-11-03,One Line,DSL,Month-to-Month
178,0289-IVARM,Female,0,No,No,1,1,0,Electronic check,60.55,1982.6,No,32.7,False,True,True,True,0,2018-06-03,One Line,DSL,Month-to-Month
179,0292-WEGCH,Female,0,Yes,Yes,2,1,0,Electronic check,86.2,4524.05,No,52.5,False,True,True,True,3,2016-10-03,Two or More Lines,DSL,Month-to-Month
180,0295-PPHDO,Male,0,No,No,2,2,0,Electronic check,95.45,95.45,Yes,1.0,True,True,True,True,0,2021-01-03,Two or More Lines,Fiber Optic,Month-to-Month
181,0295-QVKPB,Male,0,No,No,1,1,0,Credit card (automatic),63.95,318.1,No,5.0,False,True,True,True,0,2020-10-03,One Line,DSL,Month-to-Month
182,0297-RBCSG,Male,0,No,No,1,1,1,Bank transfer (automatic),65.35,1231.85,No,18.9,False,True,True,True,0,2019-08-03,One Line,DSL,1 Year
183,0298-XACET,Male,0,Yes,Yes,0,1,2,Mailed check,50.2,2554.0,No,50.9,False,False,True,False,3,2016-12-03,No Phone Service,DSL,2 Year
184,0301-FIDRB,Female,0,Yes,Yes,0,1,2,Bank transfer (automatic),63.8,4684.3,No,73.4,False,False,True,False,3,2015-01-03,No Phone Service,DSL,2 Year
185,0301-KOBTQ,Male,0,No,No,1,0,2,Bank transfer (automatic),20.05,614.45,No,30.6,False,True,False,False,0,2018-08-03,One Line,No Internet Service,2 Year
186,0302-JOIVN,Female,0,Yes,No,1,2,0,Electronic check,101.15,842.9,Yes,8.3,True,True,True,True,1,2020-06-03,One Line,Fiber Optic,Month-to-Month
187,0303-UNCIP,Male,0,No,No,2,1,1,Mailed check,65.0,2531.8,No,39.0,False,True,True,True,0,2017-12-03,Two or More Lines,DSL,1 Year
188,0303-WMMRN,Male,0,No,No,1,0,0,Mailed check,19.25,86.05,No,4.5,False,True,False,False,0,2020-10-03,One Line,No Internet Service,Month-to-Month
189,0305-SQECB,Female,0,No,Yes,0,1,1,Mailed check,36.05,402.6,No,11.2,False,False,True,False,2,2020-03-03,No Phone Service,DSL,1 Year
190,0306-JAELE,Male,0,No,No,1,2,0,Electronic check,96.1,453.4,Yes,4.7,True,True,True,True,0,2020-10-03,One Line,Fiber Optic,Month-to-Month
191,0307-BCOPK,Female,0,No,No,1,0,1,Mailed check,19.05,326.65,No,17.1,False,True,False,False,0,2019-09-03,One Line,No Internet Service,1 Year
192,0308-GIQJT,Male,1,No,No,2,2,1,Bank transfer (automatic),105.75,7382.85,No,69.8,False,True,True,True,0,2015-05-03,Two or More Lines,Fiber Optic,1 Year
193,0308-IVGOK,Female,0,No,No,0,1,1,Credit card (automatic),40.4,422.6,No,10.5,False,False,True,False,0,2020-04-03,No Phone Service,DSL,1 Year
194,0310-MVLET,Female,0,Yes,Yes,2,2,0,Electronic check,99.15,6010.05,Yes,60.6,True,True,True,True,3,2016-02-03,Two or More Lines,Fiber Optic,Month-to-Month
195,0310-SUCIN,Female,0,Yes,No,1,1,1,Bank transfer (automatic),84.8,6046.1,No,71.3,False,True,True,True,1,2015-03-03,One Line,DSL,1 Year
196,0310-VQXAM,Male,0,No,No,1,0,0,Mailed check,19.85,178.8,No,9.0,False,True,False,False,0,2020-05-03,One Line,No Internet Service,Month-to-Month
197,0311-QYWSS,Female,0,No,No,1,1,0,Electronic check,49.45,314.6,No,6.4,False,True,True,True,0,2020-08-03,One Line,DSL,Month-to-Month
198,0311-UNPFF,Female,0,No,No,1,2,0,Bank transfer (automatic),88.8,2274.35,Yes,25.6,True,True,True,True,0,2019-01-03,One Line,Fiber Optic,Month-to-Month
199,0314-TKOSI,Female,0,No,No,1,1,0,Mailed check,55.15,322.9,No,5.9,False,True,True,True,0,2020-09-03,One Line,DSL,Month-to-Month
200,0315-LVCRK,Male,0,No,No,1,2,0,Electronic check,84.8,888.75,No,10.5,False,True,True,True,0,2020-04-03,One Line,Fiber Optic,Month-to-Month
201,0318-QUUOB,Male,0,Yes,No,1,2,0,Electronic check,80.55,80.55,Yes,1.0,True,True,True,True,1,2021-01-03,One Line,Fiber Optic,Month-to-Month
202,0318-ZOPWS,Female,0,Yes,No,1,0,2,Bank transfer (automatic),20.15,973.35,No,48.3,False,True,False,False,1,2017-02-03,One Line,No Internet Service,2 Year
203,0319-QZTCO,Female,0,Yes,Yes,1,1,0,Credit card (automatic),58.7,168.6,No,2.9,False,True,True,True,3,2020-12-03,One Line,DSL,Month-to-Month
204,0320-DWVTU,Female,0,No,No,1,2,2,Mailed check,99.5,5424.25,No,54.5,False,True,True,True,0,2016-08-03,One Line,Fiber Optic,2 Year
205,0320-JDNQG,Male,0,Yes,Yes,1,2,0,Electronic check,99.85,2331.3,Yes,23.3,True,True,True,True,3,2019-03-03,One Line,Fiber Optic,Month-to-Month
206,0322-CHQRU,Male,0,No,No,1,1,0,Electronic check,45.35,89.5,Yes,2.0,True,True,True,True,0,2021-01-03,One Line,DSL,Month-to-Month
207,0322-YINQP,Male,0,No,No,1,1,0,Mailed check,48.55,48.55,Yes,1.0,True,True,True,True,0,2021-01-03,One Line,DSL,Month-to-Month
208,0323-XWWTN,Male,0,No,Yes,2,0,2,Mailed check,26.4,121.25,No,4.6,False,True,False,False,2,2020-10-03,Two or More Lines,No Internet Service,2 Year
209,0324-BRPCJ,Female,1,Yes,No,2,2,0,Electronic check,100.2,6851.65,Yes,68.4,True,True,True,True,1,2015-06-03,Two or More Lines,Fiber Optic,Month-to-Month
210,0325-XBFAC,Male,0,No,No,1,2,0,Electronic check,94.7,740.3,Yes,7.8,True,True,True,True,0,2020-07-03,One Line,Fiber Optic,Month-to-Month
211,0326-VDYXE,Female,0,Yes,No,2,2,1,Electronic check,97.65,6982.5,No,71.5,False,True,True,True,1,2015-03-03,Two or More Lines,Fiber Optic,1 Year
212,0327-WFZSY,Male,0,Yes,Yes,2,2,1,Electronic check,100.0,3835.55,No,38.4,False,True,True,True,3,2017-12-03,Two or More Lines,Fiber Optic,1 Year
213,0328-GRPMV,Female,0,No,No,1,2,0,Electronic check,70.1,70.1,Yes,1.0,True,True,True,True,0,2021-01-03,One Line,Fiber Optic,Month-to-Month
214,0329-GTIAJ,Female,0,No,No,1,2,0,Electronic check,97.9,315.3,Yes,3.2,True,True,True,True,0,2020-11-03,One Line,Fiber Optic,Month-to-Month
215,0330-BGYZE,Male,0,Yes,No,2,2,1,Bank transfer (automatic),102.5,6157.6,No,60.1,False,True,True,True,1,2016-02-03,Two or More Lines,Fiber Optic,1 Year
216,0330-IVZHA,Female,0,Yes,No,1,2,0,Electronic check,69.95,330.15,Yes,4.7,True,True,True,True,1,2020-10-03,One Line,Fiber Optic,Month-to-Month
217,0334-GDDSO,Male,1,No,No,2,2,0,Electronic check,81.35,233.7,Yes,2.9,True,True,True,True,0,2020-12-03,Two or More Lines,Fiber Optic,Month-to-Month
218,0334-ZFJSR,Female,0,Yes,No,2,1,1,Credit card (automatic),66.05,3462.1,No,52.4,False,True,True,True,1,2016-10-03,Two or More Lines,DSL,1 Year
219,0336-KXKFK,Male,0,No,No,0,1,2,Credit card (automatic),61.2,4390.25,No,71.7,False,False,True,False,0,2015-03-03,No Phone Service,DSL,2 Year
220,0336-PIKEI,Male,1,Yes,No,1,1,2,Bank transfer (automatic),74.4,5360.75,No,72.1,False,True,True,True,1,2015-02-03,One Line,DSL,2 Year
221,0337-CNPZE,Female,0,No,No,2,2,0,Electronic check,106.3,4443.45,Yes,41.8,True,True,True,True,0,2017-09-03,Two or More Lines,Fiber Optic,Month-to-Month
222,0343-QLUZP,Male,0,No,No,0,1,2,Bank transfer (automatic),39.6,2424.5,No,61.2,False,False,True,False,0,2016-01-03,No Phone Service,DSL,2 Year
223,0345-HKJVM,Female,0,No,No,1,2,0,Electronic check,89.3,577.6,Yes,6.5,True,True,True,True,0,2020-08-03,One Line,Fiber Optic,Month-to-Month
224,0345-XMMUG,Female,0,Yes,No,2,2,2,Credit card (automatic),108.9,4854.3,No,44.6,False,True,True,True,1,2017-06-03,Two or More Lines,Fiber Optic,2 Year
225,0347-UBKUZ,Female,0,No,No,1,0,0,Mailed check,19.9,320.45,No,16.1,False,True,False,False,0,2019-10-03,One Line,No Internet Service,Month-to-Month
226,0348-SDKOL,Female,0,Yes,No,2,2,0,Credit card (automatic),102.1,5885.4,Yes,57.6,True,True,True,True,1,2016-05-03,Two or More Lines,Fiber Optic,Month-to-Month
227,0354-VXMJC,Male,0,Yes,Yes,1,0,2,Credit card (automatic),19.6,426.65,No,21.8,False,True,False,False,3,2019-05-03,One Line,No Internet Service,2 Year
228,0354-WYROK,Female,1,Yes,Yes,1,2,0,Electronic check,98.9,2911.3,Yes,29.4,True,True,True,True,3,2018-09-03,One Line,Fiber Optic,Month-to-Month
229,0356-ERHVT,Male,0,Yes,No,1,1,0,Bank transfer (automatic),45.9,521.9,No,11.4,False,True,True,True,1,2020-03-03,One Line,DSL,Month-to-Month
230,0356-OBMAC,Female,1,No,No,2,2,2,Bank transfer (automatic),99.9,5706.3,No,57.1,False,True,True,True,0,2016-05-03,Two or More Lines,Fiber Optic,2 Year
231,0357-NVCRI,Female,0,No,Yes,1,0,0,Credit card (automatic),20.05,471.7,No,23.5,False,True,False,False,2,2019-03-03,One Line,No Internet Service,Month-to-Month
232,0361-HJRDX,Female,0,No,No,0,1,2,Credit card (automatic),64.35,4539.6,No,70.5,False,False,True,False,0,2015-04-03,No Phone Service,DSL,2 Year
233,0362-RAOQO,Female,0,No,No,1,0,2,Credit card (automatic),19.65,830.25,No,42.3,False,True,False,False,0,2017-08-03,One Line,No Internet Service,2 Year
234,0362-ZBZWJ,Male,0,No,No,2,2,0,Electronic check,84.9,3067.2,Yes,36.1,True,True,True,True,0,2018-02-03,Two or More Lines,Fiber Optic,Month-to-Month
235,0363-QJVFX,Male,0,No,No,2,2,0,Credit card (automatic),108.15,3432.9,Yes,31.7,True,True,True,True,0,2018-07-03,Two or More Lines,Fiber Optic,Month-to-Month
236,0363-SVHYR,Male,0,Yes,Yes,2,1,2,Bank transfer (automatic),86.85,6263.8,No,72.1,False,True,True,True,3,2015-02-03,Two or More Lines,DSL,2 Year
237,0365-BZUWY,Male,0,Yes,No,2,2,0,Electronic check,102.55,1742.5,No,17.0,False,True,True,True,1,2019-10-03,Two or More Lines,Fiber Optic,Month-to-Month
238,0365-GXEZS,Male,0,Yes,No,1,2,0,Electronic check,78.2,1468.75,No,18.8,False,True,True,True,1,2019-08-03,One Line,Fiber Optic,Month-to-Month
239,0365-TRTPY,Female,0,No,No,2,2,0,Bank transfer (automatic),91.2,3382.3,No,37.1,False,True,True,True,0,2018-01-03,Two or More Lines,Fiber Optic,Month-to-Month
240,0366-NQSHS,Male,0,No,No,1,0,0,Mailed check,19.35,46.35,No,2.4,False,True,False,False,0,2020-12-03,One Line,No Internet Service,Month-to-Month
241,0369-ZGOVK,Female,0,Yes,Yes,1,2,1,Bank transfer (automatic),70.4,1992.2,No,28.3,False,True,True,True,3,2018-10-03,One Line,Fiber Optic,1 Year
242,0373-AIVNJ,Male,0,No,No,0,1,1,Mailed check,39.55,373.0,No,9.4,False,False,True,False,0,2020-05-03,No Phone Service,DSL,1 Year
243,0374-AACSZ,Female,0,No,No,1,1,0,Electronic check,50.15,50.15,No,1.0,False,True,True,True,0,2021-01-03,One Line,DSL,Month-to-Month
244,0374-FIUCA,Male,0,Yes,No,1,0,2,Credit card (automatic),20.4,1414.45,No,69.3,False,True,False,False,1,2015-05-03,One Line,No Internet Service,2 Year
245,0374-IOEGQ,Female,0,No,No,1,1,0,Electronic check,44.6,122.7,No,2.8,False,True,True,True,0,2020-12-03,One Line,DSL,Month-to-Month
246,0375-HVGXO,Female,0,No,No,0,1,0,Electronic check,34.7,34.7,Yes,1.0,True,False,True,False,0,2021-01-03,No Phone Service,DSL,Month-to-Month
247,0376-OIWME,Male,0,Yes,No,1,2,0,Electronic check,93.6,3366.05,No,36.0,False,True,True,True,1,2018-03-03,One Line,Fiber Optic,Month-to-Month
248,0376-YMCJC,Male,0,No,No,2,2,0,Electronic check,90.6,1943.2,Yes,21.4,True,True,True,True,0,2019-05-03,Two or More Lines,Fiber Optic,Month-to-Month
249,0377-JBKKT,Male,0,Yes,Yes,1,1,0,Mailed check,57.95,1271.8,No,21.9,False,True,True,True,3,2019-05-03,One Line,DSL,Month-to-Month
250,0378-CJKPV,Female,0,Yes,No,2,2,2,Credit card (automatic),112.1,7965.95,No,71.1,False,True,True,True,1,2015-03-03,Two or More Lines,Fiber Optic,2 Year
251,0378-NHQXU,Female,0,Yes,Yes,2,2,0,Electronic check,88.25,1460.65,Yes,16.6,True,True,True,True,3,2019-10-03,Two or More Lines,Fiber Optic,Month-to-Month
252,0378-TOVMS,Female,0,No,No,1,2,0,Electronic check,85.8,272.2,Yes,3.2,True,True,True,True,0,2020-11-03,One Line,Fiber Optic,Month-to-Month
253,0378-XSZPU,Male,0,Yes,No,1,1,1,Credit card (automatic),60.3,3563.8,Yes,59.1,True,True,True,True,1,2016-03-03,One Line,DSL,1 Year
254,0379-DJQHR,Male,0,Yes,Yes,1,1,2,Credit card (automatic),81.35,5398.6,No,66.4,False,True,True,True,3,2015-08-03,One Line,DSL,2 Year
255,0380-NEAVX,Male,1,No,No,1,2,1,Electronic check,99.85,3343.15,No,33.5,False,True,True,True,0,2018-05-03,One Line,Fiber Optic,1 Year
256,0380-ZCSBI,Male,0,No,No,1,0,0,Credit card (automatic),20.0,198.7,No,9.9,False,True,False,False,0,2020-05-03,One Line,No Internet Service,Month-to-Month
257,0383-CLDDA,Female,0,No,No,2,1,2,Credit card (automatic),85.35,5897.4,No,69.1,False,True,True,True,0,2015-05-03,Two or More Lines,DSL,2 Year
258,0384-LPITE,Male,0,No,No,0,1,1,Credit card (automatic),62.05,2511.55,No,40.5,False,False,True,False,0,2017-10-03,No Phone Service,DSL,1 Year
259,0384-RVBPI,Male,0,No,No,1,1,0,Credit card (automatic),64.4,1398.6,No,21.7,False,True,True,True,0,2019-05-03,One Line,DSL,Month-to-Month
260,0386-CWRGM,Female,0,Yes,Yes,1,0,2,Mailed check,19.4,967.85,No,49.9,False,True,False,False,3,2017-01-03,One Line,No Internet Service,2 Year
261,0388-EOPEX,Female,0,Yes,No,1,2,0,Electronic check,74.4,139.4,Yes,1.9,True,True,True,True,1,2021-01-03,One Line,Fiber Optic,Month-to-Month
262,0390-DCFDQ,Female,1,Yes,No,1,2,0,Mailed check,70.45,70.45,Yes,1.0,True,True,True,True,1,2021-01-03,One Line,Fiber Optic,Month-to-Month
263,0392-BZIUW,Female,0,Yes,No,2,2,2,Credit card (automatic),105.0,7589.8,No,72.3,False,True,True,True,1,2015-02-03,Two or More Lines,Fiber Optic,2 Year
264,0394-YONDK,Male,0,Yes,Yes,2,0,2,Credit card (automatic),25.15,1790.15,No,71.2,False,True,False,False,3,2015-03-03,Two or More Lines,No Internet Service,2 Year
265,0396-HUJBP,Female,0,No,No,1,0,0,Mailed check,19.3,44.4,No,2.3,False,True,False,False,0,2020-12-03,One Line,No Internet Service,Month-to-Month
266,0396-UKGAI,Male,0,No,Yes,1,1,0,Bank transfer (automatic),55.3,1284.2,No,23.2,False,True,True,True,2,2019-03-03,One Line,DSL,Month-to-Month
267,0396-YCHWO,Male,0,Yes,No,2,2,0,Electronic check,95.4,3474.2,No,36.4,False,True,True,True,1,2018-02-03,Two or More Lines,Fiber Optic,Month-to-Month
268,0397-GZBBC,Male,1,Yes,No,2,2,0,Bank transfer (automatic),93.85,5574.75,Yes,59.4,True,True,True,True,1,2016-03-03,Two or More Lines,Fiber Optic,Month-to-Month
269,0397-ZXWQF,Male,0,No,No,1,0,2,Bank transfer (automatic),20.5,1430.95,No,69.8,False,True,False,False,0,2015-05-03,One Line,No Internet Service,2 Year
270,0401-WDBXM,Male,0,Yes,Yes,2,2,2,Bank transfer (automatic),105.55,7542.25,No,71.5,False,True,True,True,3,2015-03-03,Two or More Lines,Fiber Optic,2 Year
271,0402-CQAJN,Female,0,No,No,2,2,0,Bank transfer (automatic),101.9,3545.35,Yes,34.8,True,True,True,True,0,2018-04-03,Two or More Lines,Fiber Optic,Month-to-Month
272,0402-OAMEN,Female,0,Yes,Yes,2,0,2,Bank transfer (automatic),24.45,1709.1,No,69.9,False,True,False,False,3,2015-05-03,Two or More Lines,No Internet Service,2 Year
273,0404-AHASP,Male,0,Yes,No,1,0,2,Credit card (automatic),19.7,1421.9,No,72.2,False,True,False,False,1,2015-02-03,One Line,No Internet Service,2 Year
274,0404-SWRVG,Male,0,No,No,2,2,0,Electronic check,74.4,229.55,Yes,3.1,True,True,True,True,0,2020-11-03,Two or More Lines,Fiber Optic,Month-to-Month
275,0406-BPDVR,Female,1,Yes,No,2,2,1,Credit card (automatic),101.5,5373.1,Yes,52.9,True,True,True,True,1,2016-10-03,Two or More Lines,Fiber Optic,1 Year
276,0407-BDJKB,Male,0,Yes,No,2,2,0,Electronic check,95.75,5742.9,Yes,60.0,True,True,True,True,1,2016-03-03,Two or More Lines,Fiber Optic,Month-to-Month
277,0409-WTMPL,Female,0,Yes,No,2,2,1,Credit card (automatic),110.65,6526.65,No,59.0,False,True,True,True,1,2016-04-03,Two or More Lines,Fiber Optic,1 Year
278,0410-IPFTY,Female,0,Yes,No,1,2,0,Bank transfer (automatic),83.85,2674.15,No,31.9,False,True,True,True,1,2018-07-03,One Line,Fiber Optic,Month-to-Month
279,0411-EZJZE,Female,0,No,No,2,1,0,Electronic check,60.25,170.5,No,2.8,False,True,True,True,0,2020-12-03,Two or More Lines,DSL,Month-to-Month
280,0412-UCCNP,Male,0,No,No,1,1,2,Electronic check,59.2,3175.85,No,53.6,False,True,True,True,0,2016-09-03,One Line,DSL,2 Year
281,0415-MOSGF,Female,0,No,No,1,1,0,Mailed check,44.4,44.4,Yes,1.0,True,True,True,True,0,2021-01-03,One Line,DSL,Month-to-Month
282,0419-YAAPX,Male,0,Yes,No,1,2,0,Credit card (automatic),85.3,4297.95,No,50.4,False,True,True,True,1,2016-12-03,One Line,Fiber Optic,Month-to-Month
283,0420-BWTPW,Male,0,No,Yes,0,1,0,Mailed check,25.5,215.2,Yes,8.4,True,False,True,False,2,2020-06-03,No Phone Service,DSL,Month-to-Month
284,0420-HLGXF,Female,1,No,No,2,2,0,Electronic check,99.75,4036.0,No,40.5,False,True,True,True,0,2017-10-03,Two or More Lines,Fiber Optic,Month-to-Month
285,0420-TXVSG,Male,0,Yes,No,2,1,2,Credit card (automatic),66.1,4428.45,No,67.0,False,True,True,True,1,2015-08-03,Two or More Lines,DSL,2 Year
286,0422-OHQHQ,Female,0,Yes,Yes,1,0,1,Mailed check,20.55,295.95,No,14.4,False,True,False,False,3,2019-12-03,One Line,No Internet Service,1 Year
287,0422-UXFAP,Female,0,Yes,No,2,2,1,Electronic check,98.85,4947.55,No,50.1,False,True,True,True,1,2016-12-03,Two or More Lines,Fiber Optic,1 Year
288,0423-UDIJQ,Male,1,No,No,1,1,0,Mailed check,49.2,447.9,No,9.1,False,True,True,True,0,2020-05-03,One Line,DSL,Month-to-Month
289,0426-TIRNE,Female,0,No,No,1,0,0,Mailed check,20.9,20.9,Yes,1.0,True,True,False,False,0,2021-01-03,One Line,No Internet Service,Month-to-Month
290,0428-AXXLJ,Male,0,No,No,1,0,1,Bank transfer (automatic),19.5,516.3,No,26.5,False,True,False,False,0,2018-12-03,One Line,No Internet Service,1 Year
291,0428-IKYCP,Male,0,Yes,No,1,2,0,Bank transfer (automatic),87.0,1850.65,No,21.3,False,True,True,True,1,2019-05-03,One Line,Fiber Optic,Month-to-Month
292,0430-IHCDJ,Male,0,No,No,2,1,0,Electronic check,49.0,749.25,No,15.3,False,True,True,True,0,2019-11-03,Two or More Lines,DSL,Month-to-Month
293,0431-APWVY,Female,0,Yes,Yes,1,2,1,Bank transfer (automatic),90.1,2598.95,Yes,28.8,True,True,True,True,3,2018-10-03,One Line,Fiber Optic,1 Year
294,0432-CAJZV,Male,0,No,No,1,2,0,Mailed check,90.7,237.65,No,2.6,False,True,True,True,0,2020-12-03,One Line,Fiber Optic,Month-to-Month
295,0434-CSFON,Female,0,Yes,No,2,2,0,Electronic check,100.5,4707.1,No,46.8,False,True,True,True,1,2017-04-03,Two or More Lines,Fiber Optic,Month-to-Month
296,0436-TWFFZ,Female,0,No,No,2,1,2,Mailed check,85.25,5714.2,No,67.0,False,True,True,True,0,2015-07-03,Two or More Lines,DSL,2 Year
297,0439-IFYUN,Female,1,No,No,1,2,0,Electronic check,74.7,1294.6,No,17.3,False,True,True,True,0,2019-09-03,One Line,Fiber Optic,Month-to-Month
298,0440-EKDCF,Male,0,Yes,No,1,1,2,Credit card (automatic),60.15,3753.2,No,62.4,False,True,True,True,1,2015-12-03,One Line,DSL,2 Year
299,0440-MOGPM,Female,0,No,No,2,1,1,Electronic check,80.55,3263.9,No,40.5,False,True,True,True,0,2017-10-03,Two or More Lines,DSL,1 Year
300,0440-QEXBZ,Female,0,No,No,2,1,0,Mailed check,50.15,2139.1,No,42.7,False,True,True,True,0,2017-08-03,Two or More Lines,DSL,Month-to-Month
301,0440-UEDAI,Female,0,No,No,1,2,1,Credit card (automatic),94.45,5042.75,No,53.4,False,True,True,True,0,2016-09-03,One Line,Fiber Optic,1 Year
302,0442-TDYUO,Male,0,Yes,No,1,0,2,Mailed check,20.05,1036.0,No,51.7,False,True,False,False,1,2016-11-03,One Line,No Internet Service,2 Year
303,0442-ZXKVS,Female,1,Yes,No,2,2,1,Bank transfer (automatic),115.6,6431.05,No,55.6,False,True,True,True,1,2016-07-03,Two or More Lines,Fiber Optic,1 Year
304,0447-BEMNG,Female,0,Yes,No,0,1,0,Bank transfer (automatic),45.3,2145.0,Yes,47.4,True,False,True,False,1,2017-03-03,No Phone Service,DSL,Month-to-Month
305,0447-RXSGD,Male,0,No,No,2,2,0,Bank transfer (automatic),99.65,2404.85,No,24.1,False,True,True,True,0,2019-02-03,Two or More Lines,Fiber Optic,Month-to-Month
306,0454-OKRCT,Male,0,No,No,1,2,2,Bank transfer (automatic),80.6,2651.1,No,32.9,False,True,True,True,0,2018-06-03,One Line,Fiber Optic,2 Year
